SampleName,Type,Treatment,Time,17.078_990.32655_HILIC,17.586_990.32648_HILIC,17.348_990.32646_HILIC,16.472_891.26983_HILIC,16.746_828.27449_HILIC,16.345_828.27442_HILIC,16.146_828.27434_HILIC,14.968_784.15754_HILIC,15.119_784.15744_HILIC,15.128_780.21436_HILIC,15.107_764.1893_HILIC,14.987_764.18893_HILIC,11.21_740.15178_HILIC,11.685_733.08749_HILIC,14.954_729.21735_HILIC,15.127_729.21732_HILIC,14.537_729.21725_HILIC,8.901_725.87959_HILIC,15.123_723.14045_HILIC,11.685_698.1515_HILIC,11.209_684.23215_HILIC,15.345_666.22186_HILIC,15.487_666.22182_HILIC,15.125_666.22175_HILIC,14.957_666.22171_HILIC,14.534_666.2217_HILIC,14.742_666.2217_HILIC,8.913_657.8923_HILIC,13.347_650.22685_HILIC,7.723_633.73504_HILIC,13.442_622.10486_HILIC,13.796_622.10485_HILIC,13.095_622.10484_HILIC,13.633_622.10469_HILIC,12.788_622.10468_HILIC,13.796_618.16186_HILIC,13.096_618.16168_HILIC,13.629_618.16156_HILIC,13.634_604.09462_HILIC,13.441_567.16493_HILIC,14.014_567.16493_HILIC,13.094_567.16491_HILIC,13.797_567.1649_HILIC,14.168_567.1649_HILIC,13.695_561.08688_HILIC,12.785_560.08855_HILIC,13.634_560.08845_HILIC,14.307_550.17484_HILIC,13.393_550.17481_HILIC,13.794_550.1748_HILIC,13.638_540.146_HILIC,1.57_521.91735_HILIC,16.741_518.1486_HILIC,15.288_518.14852_HILIC,14.168_504.16936_HILIC,13.351_504.16934_HILIC,14.013_504.16934_HILIC,13.441_504.16933_HILIC,13.799_504.16931_HILIC,12.791_504.1693_HILIC,13.094_504.1693_HILIC,13.631_504.16929_HILIC,14.8_501.92717_HILIC,13.656_500.13822_HILIC,12.952_500.138_HILIC,13.346_500.138_HILIC,13.764_500.138_HILIC,13.863_500.13799_HILIC,1.341_492.19997_HILIC,1.258_492.19992_HILIC,12.053_489.16969_HILIC,1.258_482.1711_HILIC,12.975_479.14894_HILIC,1.195_476.26898_HILIC,1.113_474.29006_HILIC,1.692_470.2519_HILIC,12.986_463.09992_HILIC,1.686_460.17365_HILIC,9.152_460.1584_HILIC,12.261_460.05239_HILIC,11.783_460.05237_HILIC,12.03_460.05236_HILIC,11.209_460.05234_HILIC,1.645_458.28826_HILIC,11.793_456.10947_HILIC,12.263_456.10947_HILIC,12.01_456.10944_HILIC,11.207_456.10943_HILIC,12.008_445.0396_HILIC,12.262_445.03958_HILIC,1.676_444.14556_HILIC,1.574_444.14552_HILIC,12.263_442.0419_HILIC,11.795_442.04185_HILIC,12.051_442.04183_HILIC,11.21_442.04181_HILIC,11.688_438.01041_HILIC,1.394_430.16633_HILIC,13.939_430.1326_HILIC,1.244_428.15065_HILIC,1.419_428.15062_HILIC,13.797_426.13772_HILIC,1.215_426.13504_HILIC,1.349_426.13495_HILIC,11.682_421.00789_HILIC,1.121_420.16075_HILIC,12.974_416.15334_HILIC,1.163_412.15575_HILIC,1.171_410.13999_HILIC,11.214_410.10395_HILIC,11.682_406.07285_HILIC,12.441_405.11219_HILIC,11.553_405.11217_HILIC,11.797_405.11217_HILIC,12.017_405.11216_HILIC,12.651_405.11216_HILIC,11.209_405.11214_HILIC,12.262_405.11214_HILIC,1.696_402.22593_HILIC,3.211_401.20532_HILIC,1.685_400.21014_HILIC,11.204_399.03421_HILIC,8.834_398.89653_HILIC,1.396_398.22847_HILIC,8.826_397.89873_HILIC,1.243_396.21295_HILIC,1.412_396.21278_HILIC,1.593_396.21276_HILIC,1.132_396.1609_HILIC,11.682_395.0028_HILIC,1.211_394.19729_HILIC,1.129_394.14506_HILIC,11.682_394.005_HILIC,1.686_388.24771_HILIC,12.651_388.12208_HILIC,12.016_388.12205_HILIC,1.695_386.23079_HILIC,1.569_385.94279_HILIC,1.684_384.21517_HILIC,13.996_384.12712_HILIC,14.161_384.12711_HILIC,1.158_380.21784_HILIC,1.167_378.20222_HILIC,1.696_374.19443_HILIC,1.647_373.21034_HILIC,1.431_372.25154_HILIC,9.618_372.12706_HILIC,1.421_370.23587_HILIC,1.592_370.23581_HILIC,1.678_370.23579_HILIC,1.173_370.19939_HILIC,1.677_368.2202_HILIC,9.567_368.11271_HILIC,8.096_368.1127_HILIC,12.696_368.00487_HILIC,7.875_364.11474_HILIC,1.69_362.23104_HILIC,1.691_360.21511_HILIC,9.787_359.20592_HILIC,1.191_358.2725_HILIC,1.69_358.19957_HILIC,10.594_357.97429_HILIC,1.709_357.10089_HILIC,1.202_356.25678_HILIC,1.326_356.25675_HILIC,1.463_356.25659_HILIC,1.527_356.18375_HILIC,1.091_356.16579_HILIC,1.2_354.24089_HILIC,1.355_354.24079_HILIC,1.124_353.9965_HILIC,14.171_353.00489_HILIC,1.218_352.22516_HILIC,13.611_352.06439_HILIC,12.065_350.02639_HILIC,1.569_349.89294_HILIC,1.686_346.23589_HILIC,1.374_346.23586_HILIC,3.485_346.1265_HILIC,11.748_345.0023_HILIC,1.252_344.22008_HILIC,1.372_344.22005_HILIC,1.681_344.21997_HILIC,1.714_344.05651_HILIC,1.692_342.20438_HILIC,1.344_342.20433_HILIC,1.548_342.20433_HILIC,12.016_342.1165_HILIC,12.261_342.11649_HILIC,11.209_342.11641_HILIC,13.798_342.11641_HILIC,2.314_342.01554_HILIC,1.143_340.26162_HILIC,1.253_340.20731_HILIC,1.169_338.2461_HILIC,11.685_338.08529_HILIC,1.149_336.23035_HILIC,12.073_336.06966_HILIC,1.353_332.25689_HILIC,1.67_330.24111_HILIC,1.242_330.2409_HILIC,1.395_330.24087_HILIC,1.672_330.20462_HILIC,1.243_328.22522_HILIC,1.408_328.2252_HILIC,1.512_328.2252_HILIC,1.594_328.2252_HILIC,1.65_328.2252_HILIC,1.624_326.20965_HILIC,1.225_326.20955_HILIC,1.354_326.20952_HILIC,1.269_326.19191_HILIC,1.633_324.19395_HILIC,1.376_324.19391_HILIC,1.315_324.19389_HILIC,1.159_324.19388_HILIC,1.12_322.25118_HILIC,1.124_320.2353_HILIC,1.127_318.21966_HILIC,12.397_318.06224_HILIC,6.843_316.86202_HILIC,1.189_316.26159_HILIC,1.256_316.2252_HILIC,1.465_316.22515_HILIC,1.688_316.18881_HILIC,12.068_316.08853_HILIC,1.451_314.24606_HILIC,1.188_314.24592_HILIC,1.282_314.24591_HILIC,1.494_314.2096_HILIC,1.269_314.20958_HILIC,6.796_314.10042_HILIC,3.925_313.1025_HILIC,1.427_312.23024_HILIC,1.163_312.23021_HILIC,1.271_312.19392_HILIC,1.292_312.17617_HILIC,4.003_312.05715_HILIC,1.243_310.21461_HILIC,1.452_310.2146_HILIC,1.171_310.21456_HILIC,1.204_308.19893_HILIC,1.513_308.1989_HILIC,4.004_307.06537_HILIC,1.166_306.18331_HILIC,2.315_305.08611_HILIC,3.526_302.69057_HILIC,1.124_302.22485_HILIC,1.524_302.20948_HILIC,1.695_302.17309_HILIC,3.516_301.99922_HILIC,1.209_300.23019_HILIC,1.41_300.19387_HILIC,1.297_300.19386_HILIC,1.54_300.19383_HILIC,14.853_298.88565_HILIC,1.134_298.25094_HILIC,1.184_298.21453_HILIC,1.312_298.17812_HILIC,1.319_298.16048_HILIC,12.954_298.0901_HILIC,11.401_297.14252_HILIC,1.272_296.23523_HILIC,1.132_296.23519_HILIC,1.19_296.19889_HILIC,6.849_295.71604_HILIC,1.287_294.21962_HILIC,1.138_294.21958_HILIC,1.184_294.18325_HILIC,1.368_292.20739_HILIC,1.152_292.204_HILIC,14.829_290.95646_HILIC,1.208_290.18831_HILIC,1.354_290.18829_HILIC,1.232_289.07406_HILIC,1.224_288.23015_HILIC,1.6_288.19386_HILIC,1.225_284.1989_HILIC,1.567_284.16247_HILIC,8.116_283.09177_HILIC,1.167_282.21973_HILIC,1.223_282.18326_HILIC,2.424_282.10798_HILIC,1.578_281.90566_HILIC,9.853_281.14753_HILIC,11.123_281.0761_HILIC,7.874_280.02313_HILIC,8.178_280.02313_HILIC,10.496_280.02073_HILIC,3.516_280.01729_HILIC,7.82_279.9887_HILIC,9.548_279.98868_HILIC,4.776_279.13185_HILIC,8.18_279.02538_HILIC,1.399_278.19164_HILIC,6.843_275.7722_HILIC,6.172_275.10059_HILIC,1.687_274.17809_HILIC,1.537_274.17806_HILIC,2.794_274.14173_HILIC,6.844_273.77529_HILIC,5.748_273.09619_HILIC,2.235_273.00668_HILIC,1.281_272.23525_HILIC,1.589_272.16243_HILIC,1.689_272.16243_HILIC,1.424_272.1624_HILIC,1.362_272.16237_HILIC,6.842_271.8043_HILIC,1.279_270.21967_HILIC,1.176_270.2196_HILIC,1.654_270.14681_HILIC,1.402_270.14672_HILIC,1.638_270.13858_HILIC,1.26_270.05289_HILIC,8.179_269.99439_HILIC,7.877_269.99438_HILIC,1.17_268.20409_HILIC,1.686_268.13111_HILIC,6.233_268.08083_HILIC,13.14_268.07952_HILIC,12.696_268.07949_HILIC,6.807_267.09688_HILIC,1.177_266.18835_HILIC,1.712_266.11308_HILIC,10.361_266.06518_HILIC,9.124_266.00749_HILIC,9.123_265.00971_HILIC,2.99_262.14164_HILIC,15.008_260.84676_HILIC,6.845_260.82334_HILIC,1.7_260.16236_HILIC,10.886_260.13727_HILIC,10.774_260.13726_HILIC,3.525_258.74089_HILIC,1.306_258.21952_HILIC,1.301_258.18322_HILIC,1.68_258.14687_HILIC,10.594_258.04887_HILIC,3.52_258.03522_HILIC,6.841_256.82955_HILIC,1.323_256.16748_HILIC,1.688_256.13114_HILIC,1.578_256.13112_HILIC,8.436_256.0696_HILIC,6.857_254.80119_HILIC,1.457_254.15188_HILIC,1.354_254.15183_HILIC,1.194_254.15181_HILIC,1.733_254.11543_HILIC,9.892_254.10027_HILIC,2.707_254.07096_HILIC,1.334_252.13616_HILIC,4.429_252.08585_HILIC,4.695_251.95867_HILIC,2.317_250.89947_HILIC,1.57_249.96763_HILIC,2.315_249.90086_HILIC,12.067_246.9784_HILIC,1.239_246.1467_HILIC,1.586_246.14669_HILIC,1.679_246.14669_HILIC,11.502_246.12161_HILIC,1.459_246.08676_HILIC,2.316_245.90439_HILIC,10.741_245.08994_HILIC,4.471_244.97529_HILIC,2.316_244.90661_HILIC,6.351_244.17867_HILIC,1.269_244.16746_HILIC,1.709_244.13105_HILIC,1.489_244.13102_HILIC,4.005_244.06952_HILIC,7.323_243.08555_HILIC,1.292_242.15174_HILIC,2.512_242.1154_HILIC,1.677_242.11537_HILIC,2.343_242.09034_HILIC,9.174_242.0539_HILIC,1.109_240.13615_HILIC,1.346_240.13612_HILIC,1.274_238.15679_HILIC,1.325_238.1203_HILIC,10.496_237.97616_HILIC,4.783_237.12119_HILIC,3.361_234.97967_HILIC,1.794_232.13099_HILIC,7.344_230.16305_HILIC,1.288_230.15181_HILIC,1.5_230.15178_HILIC,2.057_230.11534_HILIC,3.682_230.11534_HILIC,3.567_230.11533_HILIC,1.603_230.11532_HILIC,2.421_229.98819_HILIC,3.883_229.06195_HILIC,1.281_228.13618_HILIC,1.342_228.13612_HILIC,2.292_228.09986_HILIC,2.712_228.07465_HILIC,10.496_227.94743_HILIC,5.751_227.09067_HILIC,1.383_226.12055_HILIC,11.854_226.06886_HILIC,1.459_224.10477_HILIC,11.075_223.96048_HILIC,2.319_222.88176_HILIC,11.789_222.0739_HILIC,12.016_222.0739_HILIC,3.327_219.1106_HILIC,2.328_218.8851_HILIC,3.062_218.11529_HILIC,1.9_217.9881_HILIC,3.002_217.96877_HILIC,3.518_217.95175_HILIC,2.235_216.08042_HILIC,2.907_215.97249_HILIC,1.34_214.12039_HILIC,1.39_214.12038_HILIC,1.453_212.1048_HILIC,1.354_210.16184_HILIC,1.461_210.16183_HILIC,1.194_210.16181_HILIC,1.267_210.12537_HILIC,4.323_210.07376_HILIC,1.301_208.14617_HILIC,6.84_206.84694_HILIC,1.598_204.13579_HILIC,1.687_204.13576_HILIC,2.034_203.97238_HILIC,2.235_203.97237_HILIC,11.688_203.93618_HILIC,12.041_203.93617_HILIC,13.634_203.93616_HILIC,16.162_203.93616_HILIC,15.118_203.93615_HILIC,16.45_203.93615_HILIC,17.586_203.93615_HILIC,14.844_203.93614_HILIC,3.761_203.93604_HILIC,2.937_201.95702_HILIC,6.847_201.81276_HILIC,1.456_200.10503_HILIC,4.793_200.02985_HILIC,2.32_198.91337_HILIC,15.011_198.89277_HILIC,2.279_198.81548_HILIC,1.217_198.12576_HILIC,2.424_198.05051_HILIC,4.768_198.01414_HILIC,2.186_197.91786_HILIC,15.008_197.89263_HILIC,8.808_197.02999_HILIC,1.106_196.14628_HILIC,2.031_196.10995_HILIC,12.068_196.05831_HILIC,13.634_196.05828_HILIC,1.51_196.03725_HILIC,15.005_195.93484_HILIC,12.068_195.91315_HILIC,2.347_195.86313_HILIC,4.795_195.11071_HILIC,1.109_195.08958_HILIC,3.003_192.08053_HILIC,3.002_191.97263_HILIC,1.694_190.12049_HILIC,11.432_190.09534_HILIC,4.741_188.941_HILIC,9.96_188.11607_HILIC,1.452_188.10488_HILIC,3.953_188.06845_HILIC,2.317_187.91333_HILIC,1.562_186.08925_HILIC,1.658_186.08919_HILIC,1.345_184.14632_HILIC,2.905_184.03471_HILIC,1.348_182.13068_HILIC,9.123_182.07901_HILIC,15.011_180.88975_HILIC,1.46_180.115_HILIC,11.859_180.06336_HILIC,8.068_180.06335_HILIC,9.54_180.06335_HILIC,8.384_179.91841_HILIC,3.526_179.85132_HILIC,11.734_176.0545_HILIC,13.363_174.1116_HILIC,1.574_174.08916_HILIC,11.851_174.00988_HILIC,2.445_173.10513_HILIC,1.253_172.10987_HILIC,1.381_172.10986_HILIC,2.234_172.0347_HILIC,1.67_170.09435_HILIC,1.458_168.11499_HILIC,12.059_166.04766_HILIC,11.209_166.04765_HILIC,7.766_165.0789_HILIC,11.438_165.04592_HILIC,6.841_164.84754_HILIC,2.315_163.92108_HILIC,2.317_162.92082_HILIC,12.017_162.05278_HILIC,6.839_161.84907_HILIC,1.693_160.07349_HILIC,15.128_159.94632_HILIC,16.473_159.94631_HILIC,5.015_158.0439_HILIC,4.783_156.00351_HILIC,6.841_155.87604_HILIC,4.684_152.03345_HILIC,2.53_149.93166_HILIC,3.006_148.07364_HILIC,2.881_148.0736_HILIC,12.066_147.0532_HILIC,1.702_146.09433_HILIC,11.502_146.06918_HILIC,1.887_146.05793_HILIC,2.092_146.05793_HILIC,1.209_145.05279_HILIC,1.995_144.07867_HILIC,3.88_136.03855_HILIC,10.522_136.03721_HILIC,2.313_135.90197_HILIC,3.364_135.05454_HILIC,12.062_134.02157_HILIC,12.858_133.03755_HILIC,2.045_132.07867_HILIC,2.683_132.04228_HILIC,14.813_131.99096_HILIC,4.595_123.03207_HILIC,1.218_122.03681_HILIC,10.808_119.05828_HILIC,1.838_118.06303_HILIC,1.935_118.06302_HILIC,3.521_118.02665_HILIC,9.955_116.01098_HILIC,2.292_112.02729_HILIC,9.573_106.02661_HILIC,11.6_105.0426_HILIC,2.236_104.04733_HILIC,3.759_104.01095_HILIC,1.098_99.95633_HILIC,15.014_97.96737_HILIC,5.622_95.9881_HILIC,6.839_93.9353_HILIC,4.495_90.03168_HILIC,4.654_90.03167_HILIC,4.752_88.01602_HILIC,3.523_74.03677_HILIC
S1_1WB,Control_Bare,0,0,-1.515663727,-1.110373801,-1.681700774,-1.233485323,-0.97992005,-0.690024101,-1.494958226,-1.454794698,-1.275553612,-1.499612802,-1.291112345,-1.80756764,-1.171833259,-1.238162277,-1.564810514,-2.160120646,-1.295419858,-0.943868713,-1.343831719,-0.976086994,-1.435567305,-1.773213256,-1.689259487,-0.604366911,-0.893158806,-1.629200709,-1.538406855,-0.740763534,-1.156884701,-1.246084532,1.176474163,0.412295434,-0.289937075,-0.273220994,-0.969806295,0.452944323,0.046089043,-0.32924062,-1.406763094,1.013100874,-1.617813743,-0.43292756,-1.847094109,-1.480602438,0.27966972,-0.685901284,0.108917289,-1.033710234,1.355742904,-1.299069277,-0.463443204,-0.994334894,-1.170764673,-1.631418126,-1.447367584,-1.388816681,-1.862845865,1.278119139,-1.312364881,-1.699287019,0.569078456,-0.121443493,-1.536623843,0.685000955,-0.879154894,-0.586738203,0.025432047,-0.555803369,0.271590997,0.229489558,-1.638439916,0.417999544,-1.258991057,-0.658905784,-0.928446822,-0.795289348,-0.575007425,0.198246289,0.222893725,-1.845029123,-1.785435507,-1.506634845,-0.204096998,-1.251413864,-1.710739405,-2.193098138,-2.038098839,-0.346298061,-1.384349589,-1.60316967,-1.182828611,-1.554645853,-1.588254404,-1.43224355,-2.075763554,-0.85225999,-0.184825424,-1.161141044,0.047370672,-1.30571144,-1.158197639,-1.673244093,-1.384189834,-1.202665543,0.004690362,-1.48933354,-0.55279653,-1.003434664,-1.005985688,-0.408426897,0.702880214,-0.470304443,-1.148661591,-1.621873113,-1.154037817,-1.060087764,-0.58230011,-2.330538053,-1.365327156,0.185565288,-1.391110341,-0.008632187,1.076603362,-1.162323544,0.713150188,-1.46710407,-1.138503367,-1.838122615,-1.02786893,0.613154032,-1.463272173,-1.602871154,0.397534782,-1.107708468,-1.592510949,-0.926084167,-0.766797648,-1.370113266,-1.189472199,-1.78172723,-1.494739101,-0.841217827,-0.486513222,-1.408971404,-0.915053035,-1.250445172,-1.100030488,-1.40695422,-1.7921723,-1.312726516,-1.427808285,-1.439233407,-0.808547314,-0.951619906,-1.606922257,-1.274638082,-1.424730256,-0.645309078,-0.660119814,-1.460293477,-0.637799295,-1.499739625,-0.846425102,-0.9755544,-1.609414726,-1.1279987,-1.269460986,-1.052571471,-0.749964293,-0.888832187,-0.767518127,-1.288122176,-0.507054392,-1.207615338,-1.546912811,-2.308636008,-1.49726946,-1.368690093,-0.544395552,-1.503561093,-0.727448244,-1.258763164,-0.333697146,-1.136652466,-0.313503573,-1.49948107,-1.031677396,-0.924987018,-1.740944438,-0.259124941,-1.908173193,-1.207759219,-1.134931743,0.423803932,-0.553041125,0.564117543,-0.284919074,-1.110850236,-1.584162455,-1.320335704,-0.994851139,-1.019295373,-1.402053654,-0.860193389,-0.950508077,0.180887995,-0.507493001,-1.097794497,-1.90788638,-0.859467061,-1.137226636,0.812124476,-1.182256157,-0.252534979,-0.17050538,-0.413080304,-1.816645919,-0.668380505,-0.735043709,-0.74380714,-1.361839985,-1.141213928,-0.435766664,-0.987251596,-0.684830847,-1.439773395,0.059065275,-2.409383865,-1.353717033,-0.986715743,-0.809745686,-0.421236358,0.274919173,-1.758436159,-0.838250264,-0.712126139,0.642781832,-0.599626457,-0.367392493,-1.54903951,-0.544066826,-0.655804717,0.661459305,-0.551077239,-1.25688468,-1.072063969,-2.3889104,-1.58555121,-0.727387989,-0.790908822,-0.833357403,-0.746917845,-0.61735302,-1.232716079,-1.000544227,-0.346476713,-1.476171829,-0.688756542,-0.576984339,0.755431351,-1.098148207,0.617974314,-1.199766243,-0.925763079,-0.814130035,-2.271155867,0.319370509,-0.786264241,-0.292302187,2.118952815,-0.596613432,-0.667827831,-1.439891734,-1.283280134,0.223928662,-1.359790341,-1.800335236,-0.770202044,-2.028229316,-0.022990954,-1.033616359,-0.684815381,-1.604414567,-1.888817292,0.375853316,0.21962227,-0.225314238,-0.466462096,-1.226132982,-1.148984139,-1.319111013,-0.934233022,-1.020377725,-0.406454584,2.174066031,-1.205426366,0.089336424,-0.730476859,-1.558243223,-0.851944228,-1.232226831,-0.472721762,-2.337807474,-0.732495283,-1.509367984,-1.362963809,-1.088079911,-1.49752009,-1.525912302,-0.155062766,-0.75612675,-0.887484011,-0.917537472,0.311056129,-0.89295097,-1.316380862,-0.423923866,-0.638386708,0.341989008,-0.198654517,-0.790443352,-0.852856273,-0.379971419,-0.615790528,-0.27760514,-0.179593381,-0.302340202,-0.534738883,-1.035512229,0.864102447,-1.933694061,-0.290286713,-0.390105706,-0.491817252,-2.314271559,-0.388600753,-1.026472875,-0.735284761,-0.394461802,-1.146903333,-1.723806248,-1.082473749,-1.126653083,-1.105982309,-0.112351279,-0.300285642,-0.157454464,-0.594166689,-0.232614756,-1.254336573,-1.175836191,-1.204857195,0.055731724,-0.536515348,0.211361885,-0.296025388,-1.730217984,-0.453753474,-1.816923188,0.066571393,-2.090316031,-0.956173086,-0.763375463,-0.120168721,-0.036475697,0.332708057,-1.284365116,-0.019723774,-0.724411489,-1.279105175,-0.332674241,-0.358595629,-0.291159,-0.375128925,-1.471067792,-0.854051627,-1.836070366,-0.702560887,-0.253292272,-0.156659774,-1.009438005,-1.11831233,-1.055031526,-0.153642166,-1.057765983,-0.161853712,-1.412010307,-0.661045782,-0.632900611,-1.533997521,-1.115341732,0.282902036,-0.29781115,-0.649434214,-1.114318966,-0.523030862,-0.942476949,0.090157143,-1.269820453,-0.612075932,-1.045797521,-0.473739625,-0.594828545,-0.528839561,0.246902129,-0.055784265,0.031417185,-2.131664238,-1.179865073,-0.71701618,0.706956233,-1.104338027,-0.669672502,0.335968762,-0.973476025,-2.322001445,-0.775741498,-0.886545506,-0.35361669,0.236088139,-0.376565944,0.085875407,-0.205122907,-1.309546994,-1.122722514,-0.371226325,-1.779792752,-1.175684993,-1.144664746,-0.754253813,-1.625209895,-0.47953232,-0.426360604,-0.841255145,0.059488244,-0.534599287,-0.523122488,-0.174828926,0.313146401,-0.400519818,-1.05713237,-2.300608719,-0.728237062,-1.168909973,-0.220483501,0.227927399,0.402745858,-1.388319608,-0.585951397,-1.688978824,-1.697988479,0.068666494,1.048152389,-0.199005085,-0.31797593,-1.310521103,-0.472615407,-0.909072117,0.189491958,-0.871245946,0.088771568,-0.144796241,-1.377642343,0.787995028,0.17109034,-1.187100411,0.453140047,-1.498448552,-0.455959493,-0.846772735,-1.131957745,-0.76286214,-1.175416614,-0.500617439,-0.125148169,-0.87603167,-1.169209294,-1.384093555,0.61009921,0.42635875,-0.52822475,-0.435881624,-0.95380102,-1.005009619,-1.156709884,1.378395036,1.198902325,-1.429828248,-0.671324852,-0.544199434,-0.477632043,-1.158399437,-1.351370061,-0.858025707,-0.297661033,-1.331779268,-1.228935327,-0.521658082,-0.097537892,-0.82927845,-0.563884094,-0.620340264,-1.406491513,-2.184383782,-0.4637039,1.066960021,2.059422513,0.92339529,-0.772797619,-1.232122755,0.060240302,-0.531695074,-1.329346148,-1.520595189,-0.408368723,-0.915800899,0.091697113,-0.818725234,-1.17067031,0.142067471,-1.257074565,-0.284082334,-1.053294115,0.408466694,-0.184984623,-1.380740603,-0.584327623,-1.285620939,-1.024220006,-0.931181774,-0.467673897,-0.512321228,-0.0394514,0.515755067,-0.311760962,-0.766392808,-1.091955044,-0.601678914,-1.493453044,0.043256302,-1.618278121,-1.684409782,-1.067697987,-0.031552436,-1.442839008,-1.644333999,-1.109347511,-1.114777379,-0.897520291,-0.893476419
